CompanyNumber,grant_has_any,grant_n_organisations,grant_n_projects,grant_max_confidence,grant_min_confidence,grant_match_method,grant_source_date,grant_has_date
03986368,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
03986643,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
03989628,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
03990080,1,3,18,0.9,0.9,name_postcode,2026-08-11,0
03990424,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
03993695,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
03996923,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
03998680,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
03999152,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04004881,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04005047,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04005808,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04006213,1,2,11,0.9,0.9,name_postcode,2026-08-11,0
04006623,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04007931,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04010481,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
04013510,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04016333,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04017097,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04017120,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04021002,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04021155,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04021697,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04022369,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04022586,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04024062,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04024351,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04027977,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04029108,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
04031152,1,6,121,0.9,0.9,name_postcode,2026-08-11,0
04035592,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04036478,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04039524,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04040105,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04042810,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04043542,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04045742,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04045797,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04046384,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04047905,1,1,4,0.8,0.8,name_postcode_area,2026-08-11,0
04049445,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04049461,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04050479,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04052391,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04054159,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04055277,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04056154,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04056406,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04056474,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04057330,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04057669,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04057922,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04060311,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04061959,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
04063402,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04064285,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04066153,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04067902,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04068812,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04069334,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04071207,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04071554,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04078533,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04079715,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04079723,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04079942,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04080726,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04082763,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04083204,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04083914,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04084246,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04085346,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04088050,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
04088286,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04091038,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04093977,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04094366,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04095261,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04100816,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04102746,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04103211,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04105474,1,2,18,0.9,0.9,name_postcode,2026-08-11,0
04108372,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04108425,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04108577,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04109464,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04111746,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04112266,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04115619,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
04117809,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04120121,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
04121166,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04125147,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04126458,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04126946,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04127915,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04129612,1,2,43,0.9,0.9,name_postcode,2026-08-11,0
04129959,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04131046,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04132405,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04132533,1,2,10,0.9,0.9,name_postcode,2026-08-11,0
04132591,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04133084,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04134381,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04135318,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04135916,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04138468,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04139271,1,1,11,0.9,0.9,name_postcode,2026-08-11,0
04140355,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04140420,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04140709,1,2,6,0.9,0.9,name_postcode,2026-08-11,0
04144762,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04146523,1,2,9,0.9,0.9,name_postcode,2026-08-11,0
04147691,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04148007,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04150627,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04150975,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04151475,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
04151672,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04154625,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04155171,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04155640,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
04159388,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04160934,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04161472,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04161766,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04164169,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04168293,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04169507,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04170515,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04170519,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
04172118,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
04174582,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
04175440,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
04178503,1,4,182,0.9,0.9,name_postcode,2026-08-11,0
04182527,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04184061,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04184592,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04185240,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04185316,1,1,18,0.9,0.9,name_postcode,2026-08-11,0
04185385,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04185518,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04186744,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04188685,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04190230,1,3,33,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04190552,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04190807,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04190816,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04191368,1,1,5,0.8,0.8,name_postcode_area,2026-08-11,0
04191887,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04197202,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04197962,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04199761,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04202179,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04202562,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
04208260,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04209116,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04209907,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04210542,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04211052,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04211637,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04213928,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
04217235,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04219306,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04220106,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04221252,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04222409,1,1,15,0.9,0.9,name_postcode,2026-08-11,0
04222675,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04225530,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04226233,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04228706,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04229894,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04230486,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04231536,1,1,7,0.8,0.8,name_postcode_area,2026-08-11,0
04232133,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04232750,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
04233275,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04238711,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04238862,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04238976,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04241498,1,1,16,0.9,0.9,name_postcode,2026-08-11,0
04242937,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04242938,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04243307,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04244463,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04244715,1,2,2,0.8,0.8,name_postcode_area,2026-08-11,0
04247368,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
04250311,1,2,2,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04253279,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04257461,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04258410,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04260093,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04260219,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04262737,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
04263979,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04266661,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04268143,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
04269261,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04269533,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04273537,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04275710,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04276599,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
04282112,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04283382,1,2,2,0.8,0.8,name_postcode_area,2026-08-11,0
04286869,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04287238,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04290072,1,2,1,0.8,0.8,name_postcode_area,2026-08-11,0
04290554,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04293167,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04294176,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04295201,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04297229,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04298384,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04302194,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04304431,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04304984,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04305025,1,3,6,0.9,0.9,name_postcode,2026-08-11,0
04305857,1,2,8,0.8,0.8,name_postcode_area,2026-08-11,0
04306715,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04307057,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04310826,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04310986,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04316414,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04316617,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
04317651,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
04319825,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04322550,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04324144,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04325633,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
04328300,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04330394,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04331550,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04332645,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04332659,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04332799,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04334036,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04335734,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
04335872,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04337458,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04338746,1,2,10,0.9,0.9,name_postcode,2026-08-11,0
04342165,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04342954,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04345860,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04348048,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
04354601,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04355332,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04356194,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04356641,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04358894,1,1,10,0.8,0.8,name_postcode_area,2026-08-11,0
04362105,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04362610,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04362859,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04364671,1,2,18,0.9,0.9,name_postcode,2026-08-11,0
04366849,1,5,30,0.9,0.9,name_postcode,2026-08-11,0
04368396,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04371103,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04371441,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04373019,1,2,14,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04375679,1,4,396,0.9,0.9,name_postcode,2026-08-11,0
04376245,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04376912,1,2,1,0.8,0.8,name_postcode_area,2026-08-11,0
04379384,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04380474,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04380834,1,1,5,0.9,0.9,name_postcode,2026-08-11,0
04381203,1,1,19,0.9,0.9,name_postcode,2026-08-11,0
04388143,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04389483,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
04389517,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04391513,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04393161,1,1,25,0.9,0.9,name_postcode,2026-08-11,0
04394409,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
04398993,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04399565,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04400300,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04401421,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04402211,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04403746,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04404220,1,2,6,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04409934,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
04409990,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04410946,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04412362,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04414356,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04414508,1,2,5,0.8,0.8,name_postcode_area,2026-08-11,0
04415388,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04421171,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
04421199,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04421812,1,1,9,0.9,0.9,name_postcode,2026-08-11,0
04422370,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
04425795,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04428215,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04428781,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04430621,1,2,1,0.9,0.9,name_postcode,2026-08-11,0
04432600,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04437155,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04437451,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04437633,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04438430,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04439515,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04439757,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04441097,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04451325,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
04451674,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04452715,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04453629,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04455315,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04456225,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04457230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04462756,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04463294,1,1,10,0.9,0.9,name_postcode,2026-08-11,0
04464469,1,1,10,0.9,0.9,name_postcode,2026-08-11,0
04464777,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04468819,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04470941,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04474324,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04475521,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04476687,1,2,26,0.8,0.8,name_postcode_area,2026-08-11,0
04477153,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04478971,1,2,6,0.9,0.9,name_postcode,2026-08-11,0
04482153,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04482312,1,1,14,0.9,0.9,name_postcode,2026-08-11,0
04482320,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
04482357,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04484160,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04484344,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04489925,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04490332,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04490352,1,2,6,0.9,0.9,name_postcode,2026-08-11,0
04492798,1,2,3,0.8,0.8,name_postcode_area,2026-08-11,0
04496566,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04497081,1,2,4,0.8,0.8,name_postcode_area,2026-08-11,0
04497456,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04497478,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04497920,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04498601,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04499961,1,2,4,0.9,0.9,name_postcode,2026-08-11,0
04504895,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04507961,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04513938,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04514127,1,2,8,0.8,0.8,name_postcode_area,2026-08-11,0
04516079,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04520394,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04521280,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04524830,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04525158,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04533078,1,2,9,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04534336,1,1,15,0.9,0.9,name_postcode,2026-08-11,0
04538571,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04543737,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04546319,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04547144,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04547830,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
04548384,1,1,12,0.9,0.9,name_postcode,2026-08-11,0
04550257,1,2,3,0.8,0.8,name_postcode_area,2026-08-11,0
04552140,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04554636,1,1,14,0.9,0.9,name_postcode,2026-08-11,0
04555463,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04556216,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
04557983,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04560091,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04560531,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04561671,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
04562669,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04565472,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04567874,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04570982,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04572901,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04575555,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
04576718,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04582786,1,1,3,0.8,0.8,name_postcode_area,2026-08-11,0
04583982,1,1,27,0.8,0.8,name_postcode_area,2026-08-11,0
04584554,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04584656,1,2,3,0.9,0.9,name_postcode,2026-08-11,0
04586551,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04586941,1,1,39,0.9,0.9,name_postcode,2026-08-11,0
04589821,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04589932,1,2,14,0.9,0.8,name_postcode|name_postcode_area,2026-08-11,0
04590002,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04590414,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04590729,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
04594095,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04600084,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04603920,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04604106,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04605875,1,2,2,0.9,0.9,name_postcode,2026-08-11,0
04611064,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04611914,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04612139,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04615004,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04615780,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04618579,1,1,16,0.9,0.9,name_postcode,2026-08-11,0
04618725,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04619513,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04619527,1,2,5,0.8,0.8,name_postcode_area,2026-08-11,0
04620448,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
04623699,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04625172,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04626618,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04627044,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04627117,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04628049,1,2,7,0.9,0.9,name_postcode,2026-08-11,0
04629168,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04630014,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04633707,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04633827,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
04634797,1,2,11,0.8,0.8,name_postcode_area,2026-08-11,0
04636301,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
04636431,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
04640528,1,1,7,0.9,0.9,name_postcode,2026-08-11,0
04641522,1,1,8,0.9,0.9,name_postcode,2026-08-11,0
04642373,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04643351,1,1,6,0.9,0.9,name_postcode,2026-08-11,0
04645475,1,1,13,0.9,0.9,name_postcode,2026-08-11,0
04645806,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
04646508,1,2,10,0.9,0.9,name_postcode,2026-08-11,0
