CompanyNumber,prop_has_any,prop_count_total,prop_count_12m,prop_first_date,prop_latest_date,prop_days_since_latest,prop_value_total,prop_value_max,prop_value_count,prop_types,prop_match_method,prop_max_confidence,prop_min_confidence
04437633,1,1,0,2022-08-12,2022-08-12,1419,,,0,property_title,company_number,1.0,1.0
04437686,1,1,0,2005-03-22,2005-03-22,7771,,,0,property_title,company_number,1.0,1.0
04437689,1,11,0,2012-07-04,2012-07-04,5110,,,0,property_title,company_number,1.0,1.0
04437693,1,2,0,2019-03-01,2022-04-28,1525,,,0,property_title,company_number,1.0,1.0
04437790,1,1,0,2011-03-01,2011-03-01,5601,,,0,property_title,company_number,1.0,1.0
04437959,1,1,0,2018-11-20,2018-11-20,2780,,,0,property_title,company_number,1.0,1.0
04437976,1,3,0,2009-03-12,2010-11-09,5713,,,0,property_title,company_number,1.0,1.0
04438080,1,1,0,2024-12-06,2024-12-06,572,,,0,property_title,company_number,1.0,1.0
04438206,1,1,0,2013-03-05,2013-03-05,4866,,,0,property_title,company_number,1.0,1.0
04438372,1,2,0,2012-05-23,2021-10-07,1728,,,0,property_title,company_number,1.0,1.0
04438705,1,1,0,2024-09-12,2024-09-12,657,,,0,property_title,company_number,1.0,1.0
04438745,1,2,0,2015-12-07,2016-02-08,3796,217500.0,111000.0,2,property_title,company_number,1.0,1.0
04438800,1,1,0,2011-10-25,2011-10-25,5363,195000.0,195000.0,1,property_title,company_number,1.0,1.0
04438868,1,3,0,2007-10-02,2014-04-07,4468,506000.0,381000.0,2,property_title,company_number,1.0,1.0
04438869,1,1,0,2016-02-26,2016-02-26,3778,161500.0,161500.0,1,property_title,company_number,1.0,1.0
04439144,1,1,0,2008-04-23,2008-04-23,6643,195000.0,195000.0,1,property_title,company_number,1.0,1.0
04439147,1,4,0,2014-11-17,2022-01-06,1637,715000.0,525000.0,2,property_title,company_number,1.0,1.0
04439348,1,2,0,2022-03-02,2022-11-02,1337,,,0,property_title,company_number,1.0,1.0
04439391,1,1,0,2006-12-28,2006-12-28,7125,,,0,property_title,company_number,1.0,1.0
04439709,1,1,0,2020-01-22,2020-01-22,2352,,,0,property_title,company_number,1.0,1.0
04439735,1,3,0,2010-12-03,2010-12-06,5686,,,0,property_title,company_number,1.0,1.0
04440098,1,1,0,2014-03-12,2014-03-12,4494,,,0,property_title,company_number,1.0,1.0
04440120,1,1,0,2002-10-18,2002-10-18,8657,,,0,property_title,company_number,1.0,1.0
04440127,1,2,0,2005-05-19,2006-09-01,7243,196000.0,196000.0,1,property_title,company_number,1.0,1.0
04440951,1,1,0,2018-09-19,2018-09-19,2842,,,0,property_title,company_number,1.0,1.0
04440984,1,9,0,2003-05-20,2021-01-14,1994,1462800.0,550000.0,9,property_title,company_number,1.0,1.0
04441078,1,1,0,2004-10-18,2004-10-18,7926,,,0,property_title,company_number,1.0,1.0
04441155,1,1,0,2004-09-13,2004-09-13,7961,,,0,property_title,company_number,1.0,1.0
04441170,1,2,0,2003-03-31,2013-05-07,4803,,,0,property_title,company_number,1.0,1.0
04441176,1,2,0,2017-07-05,2017-08-07,3250,,,0,property_title,company_number,1.0,1.0
04441179,1,5,0,2016-07-15,2016-07-15,3638,8737194.0,4368597.0,2,property_title,company_number,1.0,1.0
04441182,1,1,0,2021-03-29,2021-03-29,1920,193000.0,193000.0,1,property_title,company_number,1.0,1.0
04441267,1,1,0,2017-10-06,2017-10-06,3190,,,0,property_title,company_number,1.0,1.0
04441361,1,3,0,2020-05-05,2023-03-27,1192,,,0,property_title,company_number,1.0,1.0
04441386,1,2,0,2024-02-09,2024-07-30,701,,,0,property_title,company_number,1.0,1.0
04441492,1,1,0,2007-08-17,2007-08-17,6893,,,0,property_title,company_number,1.0,1.0
04441546,1,1,0,2018-07-06,2018-07-06,2917,,,0,property_title,company_number,1.0,1.0
04441558,1,1,0,2002-09-03,2002-09-03,8702,,,0,property_title,company_number,1.0,1.0
04441988,1,2,0,2013-02-11,2018-04-10,3004,,,0,property_title,company_number,1.0,1.0
04442329,1,1,0,2019-04-01,2019-04-01,2648,,,0,property_title,company_number,1.0,1.0
04442431,1,1,0,2006-10-06,2006-10-06,7208,,,0,property_title,company_number,1.0,1.0
04442787,1,1,0,2018-01-02,2018-01-02,3102,,,0,property_title,company_number,1.0,1.0
04442812,1,3,0,2009-10-01,2025-06-10,386,749950.0,375000.0,3,property_title,company_number,1.0,1.0
04442863,1,1,0,2011-09-28,2011-09-28,5390,,,0,property_title,company_number,1.0,1.0
04442883,1,1,0,2025-03-06,2025-03-06,482,,,0,property_title,company_number,1.0,1.0
04443028,1,1,0,2003-09-29,2003-09-29,8311,,,0,property_title,company_number,1.0,1.0
04443081,1,1,0,2007-04-16,2007-04-16,7016,,,0,property_title,company_number,1.0,1.0
04443383,1,1,0,2008-05-27,2008-05-27,6609,,,0,property_title,company_number,1.0,1.0
04443912,1,1,0,2025-05-08,2025-05-08,419,303000.0,303000.0,1,property_title,company_number,1.0,1.0
04443944,1,1,0,2009-01-13,2009-01-13,6378,,,0,property_title,company_number,1.0,1.0
04443990,1,3,0,2010-11-30,2010-12-09,5683,,,0,property_title,company_number,1.0,1.0
04444193,1,1,0,2008-08-18,2008-08-18,6526,,,0,property_title,company_number,1.0,1.0
04444261,1,2,0,2018-04-16,2018-04-17,2997,100000.0,100000.0,1,property_title,company_number,1.0,1.0
04444322,1,1,0,2014-08-05,2014-08-05,4348,,,0,property_title,company_number,1.0,1.0
04444374,1,5,2,2024-07-09,2025-08-29,306,337000.0,111000.0,5,property_title,company_number,1.0,1.0
04444480,1,6,0,2017-04-07,2024-11-04,604,,,0,property_title,company_number,1.0,1.0
04444740,1,2,0,2015-12-09,2015-12-09,3857,,,0,property_title,company_number,1.0,1.0
04444939,1,1,0,2019-07-12,2019-07-12,2546,65000.0,65000.0,1,property_title,company_number,1.0,1.0
04444986,1,3,0,2021-08-12,2021-08-12,1784,255000.0,85000.0,3,property_title,company_number,1.0,1.0
04445312,1,1,0,2022-08-09,2022-08-09,1422,,,0,property_title,company_number,1.0,1.0
04445337,1,1,0,2020-05-20,2020-05-20,2233,,,0,property_title,company_number,1.0,1.0
04445470,1,1,0,2015-04-17,2015-04-17,4093,,,0,property_title,company_number,1.0,1.0
04445721,1,3,0,2014-03-20,2023-12-15,929,,,0,property_title,company_number,1.0,1.0
04445747,1,1,0,2016-06-17,2016-06-17,3666,,,0,property_title,company_number,1.0,1.0
04445808,1,1,0,2019-02-28,2019-02-28,2680,,,0,property_title,company_number,1.0,1.0
04445877,1,1,0,2018-11-30,2018-11-30,2770,,,0,property_title,company_number,1.0,1.0
04446067,1,1,0,2021-05-27,2021-05-27,1861,,,0,property_title,company_number,1.0,1.0
04446070,1,1,0,2016-06-28,2016-06-28,3655,,,0,property_title,company_number,1.0,1.0
04446515,1,5,0,2015-06-11,2021-10-26,1709,882000.0,435000.0,3,property_title,company_number,1.0,1.0
04446573,1,2,0,2007-08-31,2011-08-19,5430,,,0,property_title,company_number,1.0,1.0
04446788,1,1,0,2018-04-24,2018-04-24,2990,,,0,property_title,company_number,1.0,1.0
04446988,1,2,0,2009-04-29,2012-08-16,5067,,,0,property_title,company_number,1.0,1.0
04447201,1,1,0,2002-09-11,2002-09-11,8694,105000.0,105000.0,1,property_title,company_number,1.0,1.0
04447202,1,1,0,2004-05-28,2004-05-28,8069,,,0,property_title,company_number,1.0,1.0
04448516,1,1,0,2008-03-20,2008-03-20,6677,65000.0,65000.0,1,property_title,company_number,1.0,1.0
04448557,1,1,0,2003-12-11,2003-12-11,8238,,,0,property_title,company_number,1.0,1.0
04448684,1,2,0,2017-11-07,2024-10-10,629,,,0,property_title,company_number,1.0,1.0
04448801,1,1,0,2020-11-10,2020-11-10,2059,,,0,property_title,company_number,1.0,1.0
04448904,1,1,0,2023-07-31,2023-07-31,1066,,,0,property_title,company_number,1.0,1.0
04449022,1,1,0,2004-12-24,2004-12-24,7859,,,0,property_title,company_number,1.0,1.0
04449030,1,10,0,2010-12-13,2023-06-14,1113,,,0,property_title,company_number,1.0,1.0
04449121,1,1,0,2011-05-03,2011-05-03,5538,,,0,property_title,company_number,1.0,1.0
04449144,1,1,0,2024-03-12,2024-03-12,841,,,0,property_title,company_number,1.0,1.0
04449284,1,1,0,2004-08-13,2004-08-13,7992,,,0,property_title,company_number,1.0,1.0
04449292,1,8,0,2016-11-22,2023-09-20,1015,,,0,property_title,company_number,1.0,1.0
04449413,1,1,0,2004-08-23,2004-08-23,7982,195000.0,195000.0,1,property_title,company_number,1.0,1.0
04449745,1,1,0,2009-12-15,2009-12-15,6042,,,0,property_title,company_number,1.0,1.0
04450000,1,1,0,2008-03-28,2008-03-28,6669,,,0,property_title,company_number,1.0,1.0
04450069,1,1,1,2025-07-07,2025-07-07,359,,,0,property_title,company_number,1.0,1.0
04450102,1,2,0,2006-09-25,2007-05-14,6988,217000.0,120000.0,2,property_title,company_number,1.0,1.0
04450998,1,1,0,2007-08-31,2007-08-31,6879,200000.0,200000.0,1,property_title,company_number,1.0,1.0
04451026,1,1,0,2014-06-17,2014-06-17,4397,110000.0,110000.0,1,property_title,company_number,1.0,1.0
04451040,1,1,0,2004-04-15,2004-04-15,8112,,,0,property_title,company_number,1.0,1.0
04451080,1,1,0,2010-11-01,2010-11-01,5721,,,0,property_title,company_number,1.0,1.0
04451152,1,3,0,2003-02-28,2017-03-16,3394,80000.0,80000.0,1,property_title,company_number,1.0,1.0
04451158,1,1,0,2010-02-17,2010-02-17,5978,,,0,property_title,company_number,1.0,1.0
04451319,1,1,0,2007-01-03,2007-01-03,7119,,,0,property_title,company_number,1.0,1.0
04451344,1,1,0,2021-10-11,2021-10-11,1724,,,0,property_title,company_number,1.0,1.0
04451678,1,2,0,2008-05-19,2009-08-25,6154,,,0,property_title,company_number,1.0,1.0
04451698,1,3,0,2023-09-06,2023-09-06,1029,,,0,property_title,company_number,1.0,1.0
04451735,1,2,0,2018-09-14,2018-10-02,2829,765500.0,402500.0,2,property_title,company_number,1.0,1.0
04451844,1,1,0,2016-05-05,2016-05-05,3709,,,0,property_title,company_number,1.0,1.0
04451965,1,2,0,2007-06-18,2012-04-18,5187,,,0,property_title,company_number,1.0,1.0
04451988,1,1,0,2003-11-21,2003-11-21,8258,,,0,property_title,company_number,1.0,1.0
04452101,1,1,0,2018-07-19,2018-07-19,2904,8000.0,8000.0,1,property_title,company_number,1.0,1.0
04452124,1,1,0,2022-09-07,2022-09-07,1393,,,0,property_title,company_number,1.0,1.0
04452168,1,1,0,2018-06-06,2018-06-06,2947,,,0,property_title,company_number,1.0,1.0
04452367,1,1,0,2002-09-12,2002-09-12,8693,,,0,property_title,company_number,1.0,1.0
04452547,1,3,0,2005-10-17,2014-07-02,4382,208000.0,208000.0,1,property_title,company_number,1.0,1.0
04452627,1,3,0,2009-02-13,2016-02-10,3794,,,0,property_title,company_number,1.0,1.0
04452665,1,27,2,2008-03-06,2025-08-12,323,3382000.0,2500000.0,5,property_title,company_number,1.0,1.0
04452705,1,6,0,2003-03-26,2014-05-12,4433,790000.0,400000.0,3,property_title,company_number,1.0,1.0
04452868,1,1,0,2025-03-14,2025-03-14,474,160000.0,160000.0,1,property_title,company_number,1.0,1.0
04452880,1,2,0,2016-12-12,2019-10-24,2442,892000.0,592000.0,2,property_title,company_number,1.0,1.0
04452899,1,3,0,2005-03-30,2012-01-17,5279,72000.0,72000.0,1,property_title,company_number,1.0,1.0
04453010,1,1,0,2010-04-21,2010-04-21,5915,,,0,property_title,company_number,1.0,1.0
04453363,1,1,0,2018-08-09,2018-08-09,2883,,,0,property_title,company_number,1.0,1.0
04453376,1,1,0,2020-05-26,2020-05-26,2227,,,0,property_title,company_number,1.0,1.0
04453582,1,1,0,2011-08-15,2011-08-15,5434,,,0,property_title,company_number,1.0,1.0
04453844,1,4,0,2017-08-11,2018-09-13,2848,130000.0,130000.0,1,property_title,company_number,1.0,1.0
04454071,1,1,0,2006-03-16,2006-03-16,7412,,,0,property_title,company_number,1.0,1.0
04454200,1,1,0,2010-01-26,2010-01-26,6000,,,0,property_title,company_number,1.0,1.0
04454321,1,2,0,2014-11-25,2016-04-05,3739,116000.0,116000.0,1,property_title,company_number,1.0,1.0
04454556,1,1,0,2014-05-01,2014-05-01,4444,,,0,property_title,company_number,1.0,1.0
04454931,1,1,0,2020-02-18,2020-02-18,2325,,,0,property_title,company_number,1.0,1.0
04455059,1,2,0,2017-05-16,2017-09-06,3220,575000.0,575000.0,1,property_title,company_number,1.0,1.0
04455298,1,1,0,2018-04-25,2018-04-25,2989,,,0,property_title,company_number,1.0,1.0
04455319,1,1,0,2016-08-17,2016-08-17,3605,,,0,property_title,company_number,1.0,1.0
04455599,1,1,0,2008-07-14,2008-07-14,6561,,,0,property_title,company_number,1.0,1.0
04455740,1,1,0,2002-08-28,2002-08-28,8708,,,0,property_title,company_number,1.0,1.0
04455760,1,3,0,2012-01-09,2022-09-27,1373,333000.0,333000.0,1,property_title,company_number,1.0,1.0
04455807,1,5,0,2003-06-16,2021-04-01,1917,345000.0,185000.0,2,property_title,company_number,1.0,1.0
04455975,1,1,0,2019-08-08,2019-08-08,2519,104000.0,104000.0,1,property_title,company_number,1.0,1.0
04456056,1,9,0,2022-07-15,2022-07-15,1447,1494750.0,620000.0,5,property_title,company_number,1.0,1.0
04456141,1,1,0,2008-10-03,2008-10-03,6480,,,0,property_title,company_number,1.0,1.0
04456776,1,1,0,2014-07-07,2014-07-07,4377,,,0,property_title,company_number,1.0,1.0
04456811,1,1,0,2012-06-13,2012-06-13,5131,,,0,property_title,company_number,1.0,1.0
04456872,1,2,0,2005-03-02,2023-04-11,1177,15000.0,15000.0,1,property_title,company_number,1.0,1.0
04456993,1,1,0,2016-10-31,2016-10-31,3530,10000.0,10000.0,1,property_title,company_number,1.0,1.0
04457106,1,7,0,2010-09-21,2016-12-09,3491,1104000.0,954000.0,2,property_title,company_number,1.0,1.0
04457287,1,5,0,2012-11-05,2025-03-27,461,,,0,property_title,company_number,1.0,1.0
04457291,1,1,0,2023-11-16,2023-11-16,958,,,0,property_title,company_number,1.0,1.0
04457295,1,7,0,2015-07-14,2022-08-19,1412,828000.0,410000.0,5,property_title,company_number,1.0,1.0
04457312,1,1,0,2023-01-17,2023-01-17,1261,,,0,property_title,company_number,1.0,1.0
04457437,1,1,0,2012-09-26,2012-09-26,5026,,,0,property_title,company_number,1.0,1.0
04458413,1,2,0,2008-03-27,2018-08-02,2890,368740.0,222000.0,2,property_title,company_number,1.0,1.0
04458462,1,1,0,2018-06-19,2018-06-19,2934,,,0,property_title,company_number,1.0,1.0
04458744,1,1,0,2008-02-01,2008-02-01,6725,,,0,property_title,company_number,1.0,1.0
04458808,1,1,0,2018-08-29,2018-08-29,2863,,,0,property_title,company_number,1.0,1.0
04458915,1,1,0,2024-06-12,2024-06-12,749,,,0,property_title,company_number,1.0,1.0
04459066,1,2,0,2012-11-16,2018-10-05,2826,,,0,property_title,company_number,1.0,1.0
04460022,1,1,0,2016-03-11,2016-03-11,3764,126000.0,126000.0,1,property_title,company_number,1.0,1.0
04460089,1,1,0,2011-03-21,2011-03-21,5581,240000.0,240000.0,1,property_title,company_number,1.0,1.0
04460276,1,1,0,2019-01-25,2019-01-25,2714,,,0,property_title,company_number,1.0,1.0
04460307,1,2,0,2002-09-10,2003-11-20,8259,78000.0,78000.0,1,property_title,company_number,1.0,1.0
04460767,1,1,0,2020-12-17,2020-12-17,2022,170000.0,170000.0,1,property_title,company_number,1.0,1.0
04460776,1,1,0,2024-02-26,2024-02-26,856,,,0,property_title,company_number,1.0,1.0
04460778,1,5,0,2014-02-03,2024-07-03,728,100000.0,100000.0,1,property_title,company_number,1.0,1.0
04460800,1,5,0,2003-03-14,2023-11-16,958,60000.0,60000.0,1,property_title,company_number,1.0,1.0
04460842,1,5,0,2019-04-30,2024-06-25,736,634000.0,384000.0,2,property_title,company_number,1.0,1.0
04460923,1,3,0,2004-07-21,2004-07-21,8015,,,0,property_title,company_number,1.0,1.0
04461831,1,1,0,2024-07-04,2024-07-04,727,,,0,property_title,company_number,1.0,1.0
04461901,1,7,0,2008-05-07,2024-04-04,818,1145000.0,345000.0,4,property_title,company_number,1.0,1.0
04462335,1,1,0,2024-01-22,2024-01-22,891,,,0,property_title,company_number,1.0,1.0
04462371,1,2,0,2013-06-05,2018-02-07,3066,3840000.0,3840000.0,1,property_title,company_number,1.0,1.0
04462438,1,1,0,2012-06-19,2012-06-19,5125,,,0,property_title,company_number,1.0,1.0
04462452,1,5,0,2013-08-27,2013-08-27,4691,,,0,property_title,company_number,1.0,1.0
04462497,1,3,0,2015-06-03,2016-03-11,3764,,,0,property_title,company_number,1.0,1.0
04462867,1,1,0,2024-05-30,2024-05-30,762,,,0,property_title,company_number,1.0,1.0
04462980,1,8,0,2010-11-01,2019-12-10,2395,512500.0,115000.0,5,property_title,company_number,1.0,1.0
04463164,1,1,0,2024-11-25,2024-11-25,583,,,0,property_title,company_number,1.0,1.0
04463180,1,1,0,2012-05-22,2012-05-22,5153,,,0,property_title,company_number,1.0,1.0
04463294,1,1,0,2016-05-24,2016-05-24,3690,,,0,property_title,company_number,1.0,1.0
04463470,1,13,0,2004-05-13,2024-09-26,643,1570570.0,950000.0,4,property_title,company_number,1.0,1.0
04463510,1,1,0,2021-07-01,2021-07-01,1826,,,0,property_title,company_number,1.0,1.0
04463543,1,1,0,2010-01-14,2010-01-14,6012,,,0,property_title,company_number,1.0,1.0
04463646,1,3,0,2007-10-23,2010-06-18,5857,,,0,property_title,company_number,1.0,1.0
04464179,1,2,0,2024-03-06,2025-05-08,419,,,0,property_title,company_number,1.0,1.0
04464368,1,3,0,2018-01-23,2019-10-28,2438,75000.0,75000.0,1,property_title,company_number,1.0,1.0
04464469,1,2,0,2019-03-04,2019-04-09,2640,250000.0,250000.0,1,property_title,company_number,1.0,1.0
04464477,1,2,0,2011-04-01,2022-08-10,1421,660000.0,660000.0,1,property_title,company_number,1.0,1.0
04464638,1,1,0,2020-07-27,2020-07-27,2165,,,0,property_title,company_number,1.0,1.0
04464669,1,1,0,2019-10-22,2019-10-22,2444,,,0,property_title,company_number,1.0,1.0
04464814,1,1,0,2006-09-11,2006-09-11,7233,,,0,property_title,company_number,1.0,1.0
04464840,1,1,0,2009-06-23,2009-06-23,6217,,,0,property_title,company_number,1.0,1.0
04465070,1,4,0,2011-09-09,2019-02-11,2697,1378950.0,650000.0,3,property_title,company_number,1.0,1.0
04465138,1,2,0,2010-03-25,2023-12-22,922,,,0,property_title,company_number,1.0,1.0
04465241,1,1,0,2017-05-17,2017-05-17,3332,,,0,property_title,company_number,1.0,1.0
04465398,1,3,0,2019-11-21,2021-06-29,1828,659000.0,525000.0,2,property_title,company_number,1.0,1.0
04465644,1,2,0,2019-02-25,2019-03-13,2667,,,0,property_title,company_number,1.0,1.0
04466159,1,1,0,2012-02-20,2012-02-20,5245,,,0,property_title,company_number,1.0,1.0
04466163,1,4,0,2010-11-23,2010-11-23,5699,,,0,property_title,company_number,1.0,1.0
04466173,1,1,0,2023-04-04,2023-04-04,1184,,,0,property_title,company_number,1.0,1.0
04466449,1,1,0,2016-11-08,2016-11-08,3522,102500.0,102500.0,1,property_title,company_number,1.0,1.0
04466919,1,1,0,2022-12-15,2022-12-15,1294,,,0,property_title,company_number,1.0,1.0
04466987,1,1,0,2023-03-24,2023-03-24,1195,160000.0,160000.0,1,property_title,company_number,1.0,1.0
04467092,1,1,0,2007-03-23,2007-03-23,7040,,,0,property_title,company_number,1.0,1.0
04467118,1,1,0,2019-03-19,2019-03-19,2661,,,0,property_title,company_number,1.0,1.0
04467189,1,1,0,2008-05-13,2008-05-13,6623,60000.0,60000.0,1,property_title,company_number,1.0,1.0
04467211,1,2,0,2007-06-21,2007-06-21,6950,90000.0,90000.0,1,property_title,company_number,1.0,1.0
04467470,1,1,0,2015-10-26,2015-10-26,3901,,,0,property_title,company_number,1.0,1.0
04467753,1,11,0,2006-02-24,2020-09-29,2101,3586218.0,1980000.0,7,property_title,company_number,1.0,1.0
04467878,1,1,0,2009-12-14,2009-12-14,6043,,,0,property_title,company_number,1.0,1.0
04468200,1,1,0,2014-03-17,2014-03-17,4489,,,0,property_title,company_number,1.0,1.0
04468259,1,2,0,2004-01-26,2015-09-09,3948,,,0,property_title,company_number,1.0,1.0
04468350,1,1,0,2018-02-14,2018-02-14,3059,,,0,property_title,company_number,1.0,1.0
04468386,1,1,0,2016-02-03,2016-02-03,3801,,,0,property_title,company_number,1.0,1.0
04468387,1,1,0,2004-01-23,2004-01-23,8195,,,0,property_title,company_number,1.0,1.0
04468402,1,1,0,2003-04-29,2003-04-29,8464,,,0,property_title,company_number,1.0,1.0
04468506,1,1,0,2022-06-30,2022-06-30,1462,150000.0,150000.0,1,property_title,company_number,1.0,1.0
04468683,1,3,0,2013-10-04,2019-12-11,2394,,,0,property_title,company_number,1.0,1.0
04468819,1,2,0,2019-10-04,2021-06-15,1842,1725000.0,1400000.0,2,property_title,company_number,1.0,1.0
04468932,1,1,0,2009-03-09,2009-03-09,6323,,,0,property_title,company_number,1.0,1.0
04469072,1,7,0,2007-02-19,2021-01-19,1989,730000.0,700000.0,2,property_title,company_number,1.0,1.0
04469136,1,1,1,2025-08-27,2025-08-27,308,,,0,property_title,company_number,1.0,1.0
04469208,1,3,0,2006-12-12,2024-10-11,628,,,0,property_title,company_number,1.0,1.0
04469345,1,11,0,2010-05-28,2013-02-13,4886,180000.0,180000.0,1,property_title,company_number,1.0,1.0
04469787,1,1,0,2004-10-22,2004-10-22,7922,,,0,property_title,company_number,1.0,1.0
04470235,1,1,0,2018-07-26,2018-07-26,2897,265000.0,265000.0,1,property_title,company_number,1.0,1.0
04470237,1,1,0,2024-08-14,2024-08-14,686,,,0,property_title,company_number,1.0,1.0
04470265,1,1,0,2019-05-17,2019-05-17,2602,,,0,property_title,company_number,1.0,1.0
04470338,1,2,0,2021-11-17,2022-09-22,1378,,,0,property_title,company_number,1.0,1.0
04470353,1,1,0,2022-09-23,2022-09-23,1377,272500.0,272500.0,1,property_title,company_number,1.0,1.0
04470719,1,12,0,2005-05-25,2021-12-09,1665,1033000.0,362500.0,6,property_title,company_number,1.0,1.0
04470728,1,1,0,2002-11-01,2002-11-01,8643,,,0,property_title,company_number,1.0,1.0
